family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,50.0,3,-13.083088666083682,4.7028499010141465,-24.76561545789423,-1.4005618742731336,0.04047371471729462,0.07433947601135747,,-2.7819490184584414,False
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,50.0,3,-14.377399633747912,4.006616193605268,-24.330386016792318,-4.424413250703505,0.02492283486658606,0.060212815073560216,,-3.5884144971746634,False
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,50.0,3,-16.309329732365853,5.188198195897792,-29.197528526830585,-3.421130937901122,0.03211566961626262,0.06352550033986012,,-3.143544081500457,False
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,50.0,3,-19.706449595996073,6.6520905896784415,-36.231158691795784,-3.1817405001963657,0.03594654889247782,0.06912315941040835,,-2.9624445624016484,False
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,50.0,3,6.645712031628245,10.614110923753529,-19.721201190769026,33.012625254025515,0.391482918594184,0.42449955028285014,,0.6261204616540869,False
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,50.0,3,8.02573046121796,9.805257428467302,-16.33187929025773,32.383340212693646,0.29202170830902996,0.32446856478781105,,0.8185129783453827,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,50.0,3,6.716532726000506,9.539210752789856,-16.98018044533903,30.41324589734004,0.34694281794654486,0.37848307412350346,,0.7040973200048207,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,50.0,3,5.675606371941556,6.199569871540191,-9.724978942582581,21.07619168646569,0.25369805322496175,0.2984682979117197,,0.9154838947772899,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,50.0,3,2.8745216058692313,2.9569968456185354,-4.471065771858541,10.220108983597004,0.23426622937396296,0.27925775686962473,,0.9721084451369943,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,50.0,3,-10.037804790319674,4.373963189008223,-20.90333169794274,0.8277221173033897,0.0578543228069283,0.09467071004770085,,-2.294899238188537,False
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,50.0,3,-10.521369757806784,4.731353426464125,-22.27470323210546,1.2319637164918902,0.061276565410147026,0.09878481712434295,,-2.223754771511479,False
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,50.0,3,-11.710555213747462,4.395837119235262,-22.63041997635171,-0.7906904511432149,0.04389886721167051,0.07454524620849709,,-2.66401026610029,False
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,50.0,3,-13.031920807694428,5.371428766820471,-26.37528957333373,0.311447957944873,0.05223219076757156,0.08625499392809984,,-2.426155381263384,False
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,50.0,3,-16.19071167098993,4.862000631161836,-28.268590793412955,-4.112832548566907,0.02876834497958988,0.060212815073560216,,-3.3300513305612136,False
secondary_throughput,throughput,,kv_only,full,random,30.0,3,-0.21788886428369972,0.002885257406112449,-0.22505624101433058,-0.21072148755306885,5.844397276944063e-05,,0.0007013276732332875,-75.51799843649992,True
secondary_throughput,throughput,,state_only,full,random,30.0,3,-0.01325929432907813,0.012229310618694268,-0.04363858602568532,0.01711999736752906,0.20117907433996665,,0.23362731213673546,-1.0842225488008608,False
secondary_throughput,throughput,,joint,full,random,30.0,3,-0.19005287789782344,0.013319211615432775,-0.22313963376250304,-0.15696612203314383,0.0016331345848519536,,0.005262073162168069,-14.269078635075664,True
secondary_throughput,throughput,,kv_only,full,random,35.0,3,-0.2885342265933228,0.0842105441584,-0.49772481506422067,-0.0793436381224249,0.027238619717726703,,0.04263436129731136,-3.426343214818681,True
secondary_throughput,throughput,,state_only,full,random,35.0,3,-0.02024090006521817,0.01188431252925826,-0.04976316899737556,0.00928136886693922,0.09826620741598668,,0.12634226667769716,-1.7031612064548654,False
secondary_throughput,throughput,,joint,full,random,35.0,3,-0.19933580870865578,0.014478903416334468,-0.23530339870996292,-0.16336821870734863,0.0017540243873893561,,0.005262073162168069,-13.767327744155942,True
secondary_throughput,throughput,,kv_only,full,random,40.0,3,2.3379448231764,0.12070418699657146,2.0380990002920534,2.637790646060747,0.0008873124378485453,,0.0035492497513941812,19.369210640910147,True
secondary_throughput,throughput,,state_only,full,random,40.0,3,1.8610315055152686,0.21628974125554346,1.323738002597652,2.3983250084328853,0.0044722093797592895,,0.010062471104458402,8.604344777113052,True
secondary_throughput,throughput,,joint,full,random,40.0,3,2.5045055798549782,0.09315756773020938,2.2730893527214295,2.735921806988527,0.0004608618030273657,,0.0020738781136231455,26.884617545062962,True
secondary_throughput,throughput,,kv_only,full,random,45.0,3,1.117121497268748,0.8741089295949945,-1.054285458915892,3.288528453453388,0.15730046839918602,,0.18876056207902323,1.2780117665499078,False
secondary_throughput,throughput,,state_only,full,random,45.0,3,2.0585528447469343,0.036365010136415354,1.968217151678882,2.1488885378149867,0.00010400503716460922,,0.0009360453344814829,56.60806464853784,True
secondary_throughput,throughput,,joint,full,random,45.0,3,5.458970653433286,0.11063584839921123,5.184135970153313,5.733805336713259,0.00013688623753688002,,0.0009855809102655361,49.341788691631756,True
secondary_throughput,throughput,,kv_only,full,random,50.0,3,0.7905092467385018,0.5759350346213737,-0.6401926922826848,2.2212111857596883,0.1405675090806248,,0.1744975974793963,1.37256669453733,False
secondary_throughput,throughput,,state_only,full,random,50.0,3,1.9875027171552635,0.05418040999775772,1.852911117441739,2.1220943168687882,0.00024762045873260886,,0.001485722752395653,36.683050520243704,True
secondary_throughput,throughput,,joint,full,random,50.0,3,5.70991111394757,0.005861613864466518,5.69535005789513,5.724472170000009,3.5128065402925974e-07,,1.264610354505335e-05,974.1192862534701,True
secondary_throughput,throughput,,kv_only,full,sharegpt,20.0,3,-0.9979092088953614,0.20213844738699543,-1.5000489490440567,-0.49576946874666605,0.01340276771484084,,0.02297617322544144,-4.93676102589656,True
secondary_throughput,throughput,,state_only,full,sharegpt,20.0,3,-0.08637146443021848,0.01525225781350358,-0.12426017325408135,-0.04848275560635561,0.010235255277719709,,0.018423459499895475,-5.662864179606873,True
secondary_throughput,throughput,,joint,full,sharegpt,20.0,3,-0.5720591868908519,0.07848131511179249,-0.7670175814278167,-0.37710079235388705,0.0062153512290875155,,0.01235364351382015,-7.289113161215301,True
