family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,30.0,3,9.372264799144633,0.7226662968968876,7.577062198012114,11.167467400277152,0.0019759526915535076,,0.004381183905618484,12.969007741732142,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,30.0,3,0.18021037809972285,0.4239406725792235,-0.8729166341991252,1.233337390398571,0.5382148574954834,,0.6054917146824188,0.42508395574158125,False
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,30.0,3,8.962161008673789,1.340707755132722,5.631658313712467,12.29266370363511,0.0073772561126497,,0.012554134704120222,6.6846491894772315,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,35.0,3,11.077696417246512,1.6432046072568771,6.995749884237814,15.159642950255211,0.007254659323945361,,0.012554134704120222,6.741519813372073,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,35.0,3,-0.4765363474581304,1.2210612033993073,-3.5098205311775903,2.556747836261329,0.5687551932869419,,0.620460210858482,-0.3902640966165355,False
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,35.0,3,10.291155002609441,0.8120231202811119,8.273977746705956,12.308332258512927,0.002068892399875395,,0.004381183905618484,12.673475355045035,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,40.0,3,11.855028867425025,0.15681932645259003,11.46546806465286,12.24458967019719,5.832230599504527e-05,,0.00041992060316432594,75.59673374192857,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,40.0,3,0.20700599744663842,2.011806360578219,-4.790598051604897,5.204610046498175,0.8749680778254102,,0.8999671657632791,0.1028955875192393,False
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,40.0,3,11.698101028675916,0.07868027272972986,11.502648396017193,11.89355366133464,1.507890829386282e-05,,0.00018094689952635385,148.67895881423036,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,45.0,3,12.103393737497406,1.8468492072383185,7.5155659738804985,16.691221501114313,0.007671971208073468,,0.012554134704120222,6.553536525917125,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,45.0,3,8.746847521196923,0.6748922769100454,7.070322164755632,10.423372877638213,0.0019785823451582804,,0.004381183905618484,12.960360964928878,True
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,45.0,3,12.080738857335747,1.3714415364002819,8.673889217302994,15.4875884973685,0.00426833828086833,,0.008095457951983468,8.808788808486073,True
secondary_tpot_p95,tpot_p95,,kv_only,full,sharegpt,50.0,3,7.2201499652824985,1.389973650763347,3.7672640010819856,10.673035929483012,0.012129458465734268,,0.018194187698601403,5.194450960503698,True
secondary_tpot_p95,tpot_p95,,state_only,full,sharegpt,50.0,3,4.722352041515641,1.564532825236642,0.8358370490740099,8.60886703395727,0.034694518125617066,,0.04306905698352464,3.0183783717042596,True
secondary_tpot_p95,tpot_p95,,joint,full,sharegpt,50.0,3,7.080951300232747,0.804254779856177,5.083071671736558,9.078830928728935,0.004272602807991275,,0.008095457951983468,8.804363340556106,True
